Date,OutletID,OutletName,CashierID,CashierName,TransactionID,PaymentType,AmountKES,ItemCode,ItemName,Category,Quantity,UnitPriceKES,TotalPriceKES,CostPriceKES,ProfitKES,PrescriptionRequired,ExpiryDate,StockLevelBefore,StockLevelAfter,Voided,DiscountPercent
2024-08-21 19:00:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN11045,M-Pesa,300.0,MED019,Antacid Tablets,Gastro,3,100,300.0,180,120.0,No,2025-08-21 19:00:00,31,28,No,0.0
2024-08-21 21:14:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10042,M-Pesa,450.0,MED003,Amoxicillin 500mg,Antibiotics,3,150,450.0,270,180.0,Yes,2026-08-21 21:14:00,35,32,No,0.0
2024-08-21 21:45:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10959,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-08-21 21:45:00,41,40,No,0.0
2024-08-21 21:55:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11006,M-Pesa,170.0,MED018,BP Monitor Battery,Equipment,1,200,170.0,120,50.0,No,2025-02-17 21:55:00,32,31,No,15.0
2024-08-22 09:44:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11331,M-Pesa,450.0,MED010,Multivitamin Plus,Vitamins,1,450,450.0,280,170.0,No,2025-08-22 09:44:00,178,177,No,0.0
2024-08-22 10:59:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN11381,Card,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2024-10-21 10:59:00,89,88,Yes,0.0
2024-08-22 14:39:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11183,Card,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2025-08-22 14:39:00,130,129,No,0.0
2024-08-22 15:21:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11125,M-Pesa,200.0,MED007,Omeprazole 20mg,Gastro,1,200,200.0,120,80.0,No,2026-08-22 15:21:00,141,140,No,0.0
2024-08-22 16:37:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11282,Cash,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2025-08-22 16:37:00,141,140,No,0.0
2024-08-22 19:00:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10048,M-Pesa,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2025-08-22 19:00:00,104,103,No,0.0
2024-08-22 19:33:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11079,Card,360.0,MED006,Amlodipine 5mg,Chronic,2,180,360.0,200,160.0,Yes,2025-08-22 19:33:00,198,196,No,0.0
2024-08-23 11:06:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10819,M-Pesa,240.0,MED012,Flu Capsules,Cold & Flu,2,120,240.0,140,100.0,No,2024-11-21 11:06:00,24,22,No,0.0
2024-08-23 11:51:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10984,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-02-19 11:51:00,164,163,No,0.0
2024-08-23 13:07:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10020,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2025-02-19 13:07:00,80,79,No,0.0
2024-08-23 13:15:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10715,M-Pesa,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2026-08-23 13:15:00,144,143,No,0.0
2024-08-23 13:26:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11180,Cash,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2024-10-22 13:26:00,134,133,No,0.0
2024-08-24 09:32:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN11100,M-Pesa,1400.0,MED020,Eye Drops 10ml,Ophthalmic,5,280,1400.0,850,550.0,No,2025-08-24 09:32:00,95,90,No,0.0
2024-08-24 09:41:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10123,M-Pesa,100.0,MED001,Paracetamol 500mg,Painkillers,2,50,100.0,60,40.0,No,2024-11-22 09:41:00,105,103,No,0.0
2024-08-24 09:50:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN11068,M-Pesa,60.0,MED008,Cetirizine 10mg,Allergy,1,60,60.0,35,25.0,No,2025-08-24 09:50:00,62,61,No,0.0
2024-08-24 10:57:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10036,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2025-08-24 10:57:00,72,71,No,0.0
2024-08-24 11:02:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10735,M-Pesa,60.0,MED015,ORS Sachets,Gastro,2,30,60.0,30,30.0,No,2025-08-24 11:02:00,97,95,No,0.0
2024-08-24 16:52:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10720,Cash,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-02-20 16:52:00,99,98,No,0.0
2024-08-24 19:47:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11130,M-Pesa,80.0,MED002,Ibuprofen 400mg,Painkillers,1,80,80.0,50,30.0,No,2026-08-24 19:47:00,180,179,No,0.0
2024-08-24 20:51:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10148,Cash,400.0,MED007,Omeprazole 20mg,Gastro,2,200,400.0,240,160.0,No,2025-02-20 20:51:00,26,24,No,0.0
2024-08-24 21:57:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11076,M-Pesa,60.0,MED008,Cetirizine 10mg,Allergy,1,60,60.0,35,25.0,No,2025-08-24 21:57:00,88,87,No,0.0
2024-08-24 21:57:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11060,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2024-10-08 21:57:00,27,26,No,0.0
2024-08-25 09:42:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10439,M-Pesa,160.0,MED002,Ibuprofen 400mg,Painkillers,2,80,160.0,100,60.0,No,2024-11-23 09:42:00,192,190,No,0.0
2024-08-25 10:54:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10868,Cash,360.0,MED006,Amlodipine 5mg,Chronic,2,180,360.0,200,160.0,Yes,2026-08-25 10:54:00,49,47,No,0.0
2024-08-25 11:06:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10772,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-08-25 11:06:00,162,161,No,
2024-08-25 13:47:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10856,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2025-02-21 13:47:00,118,117,No,0.0
2024-08-25 14:00:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10218,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2026-08-25 14:00:00,50,49,No,0.0
2024-08-25 15:58:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10604,M-Pesa,600.0,MED013,Malaria Test Kit,Diagnostics,2,300,600.0,360,240.0,No,2024-10-09 15:58:00,141,139,No,0.0
2024-08-25 18:16:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10954,M-Pesa,180.0,MED018,BP Monitor Battery,Equipment,1,200,180.0,120,60.0,No,2025-08-25 18:16:00,53,52,No,10.0
2024-08-25 21:59:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN11054,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-02-21 21:59:00,21,20,No,0.0
2024-08-26 08:49:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10234,Cash,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2024-11-24 08:49:00,153,152,No,0.0
2024-08-26 11:38:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11022,M-Pesa,200.0,MED018,BP Monitor Battery,Equipment,1,200,200.0,120,80.0,No,2025-08-26 11:38:00,161,160,No,0.0
2024-08-26 12:18:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11322,M-Pesa,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2025-02-22 12:18:00,47,46,No,0.0
2024-08-26 13:27:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10110,M-Pesa,60.0,MED008,Cetirizine 10mg,Allergy,1,60,60.0,35,25.0,No,2026-08-26 13:27:00,52,51,No,0.0
2024-08-26 15:39:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10283,Cash,80.0,MED002,Ibuprofen 400mg,Painkillers,1,80,80.0,50,30.0,No,2024-10-10 15:39:00,99,98,No,0.0
2024-08-26 15:40:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10312,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2026-08-26 15:40:00,123,122,No,0.0
2024-08-26 17:10:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11059,Cash,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-08-26 17:10:00,106,105,No,0.0
2024-08-26 21:26:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11463,M-Pesa,600.0,MED008,Cetirizine 10mg,Allergy,10,60,600.0,350,250.0,No,2024-11-24 21:26:00,69,59,No,0.0
2024-08-27 09:43:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11436,M-Pesa,240.0,MED012,Flu Capsules,Cold & Flu,2,120,240.0,140,100.0,No,2025-08-27 09:43:00,89,87,No,0.0
2024-08-27 10:25:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10509,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-02-23 10:25:00,42,41,No,0.0
2024-08-27 13:34:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10142,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2025-08-27 13:34:00,185,184,No,0.0
2024-08-27 16:16:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11003,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-08-27 16:16:00,43,42,No,0.0
2024-08-27 18:56:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10408,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2024-11-25 18:56:00,176,175,No,0.0
2024-08-28 08:28:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10277,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2024-10-27 08:28:00,176,175,No,0.0
2024-08-28 09:40:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11105,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-08-28 09:40:00,68,67,No,0.0
2024-08-28 13:24:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10578,M-Pesa,450.0,MED010,Multivitamin Plus,Vitamins,1,450,450.0,280,170.0,No,2024-11-26 13:24:00,85,84,No,0.0
2024-08-28 14:11:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11197,Cash,180.0,MED006,Amlodipine 5mg,Chronic,2,180,180.0,200,-20.0,Yes,2025-02-24 14:11:00,96,94,No,50.0
2024-08-28 16:55:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11195,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2026-08-28 16:55:00,92,91,No,0.0
2024-08-28 21:42:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10053,Cash,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2024-11-26 21:42:00,199,198,No,0.0
2024-08-29 08:53:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10227,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2024-11-27 08:53:00,121,120,Yes,0.0
2024-08-29 10:45:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10752,Cash,200.0,MED019,Antacid Tablets,Gastro,2,100,200.0,120,80.0,No,2024-11-27 10:45:00,103,101,No,0.0
2024-08-29 11:43:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11096,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2024-09-28 11:43:00,171,170,No,0.0
2024-08-29 11:44:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10024,Cash,135.0,MED016,Zinc Tablets,Supplements,1,150,135.0,90,45.0,No,2025-02-25 11:44:00,85,84,No,10.0
2024-08-29 12:52:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10185,Cash,700.0,MED004,Azithromycin 250mg,Antibiotics,2,350,700.0,400,300.0,Yes,2026-08-29 12:52:00,96,94,No,0.0
2024-08-29 14:19:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10555,M-Pesa,80.0,MED002,Ibuprofen 400mg,Painkillers,1,80,80.0,50,30.0,No,2024-10-28 14:19:00,62,61,No,0.0
2024-08-29 14:41:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10301,M-Pesa,250.0,MED009,Vitamin C 1000mg,Vitamins,1,250,250.0,150,100.0,No,2025-08-29 14:41:00,187,186,No,0.0
2024-08-29 19:33:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10404,M-Pesa,85.0,MED001,Paracetamol 500mg,Painkillers,2,50,85.0,60,25.0,No,2024-11-27 19:33:00,148,146,No,15.0
2024-08-29 21:38:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10428,M-Pesa,200.0,MED018,BP Monitor Battery,Equipment,1,200,200.0,120,80.0,No,2024-10-13 21:38:00,67,66,No,0.0
2024-08-30 09:40:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10379,M-Pesa,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2024-10-29 09:40:00,22,21,No,0.0
2024-08-30 10:21:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10138,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2024-11-28 10:21:00,49,48,No,0.0
2024-08-30 12:20:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11025,M-Pesa,100.0,MED017,Insulin Syringe,Diabetes,2,50,100.0,50,50.0,No,2026-08-30 12:20:00,40,38,No,0.0
2024-08-30 13:17:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11328,M-Pesa,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2026-08-30 13:17:00,199,198,No,0.0
2024-08-30 13:18:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10407,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2026-08-30 13:18:00,63,62,No,0.0
2024-08-30 15:31:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11366,M-Pesa,250.0,MED009,Vitamin C 1000mg,Vitamins,1,250,250.0,150,100.0,No,2025-02-26 15:31:00,165,164,No,0.0
2024-08-30 15:54:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10624,M-Pesa,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2025-08-30 15:54:00,40,39,No,0.0
2024-08-30 16:07:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11122,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2025-02-26 16:07:00,57,56,No,0.0
2024-08-30 16:09:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10599,M-Pesa,400.0,MED007,Omeprazole 20mg,Gastro,2,200,400.0,240,160.0,No,2024-10-29 16:09:00,62,60,No,0.0
2024-08-30 19:44:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10041,M-Pesa,90.0,MED015,ORS Sachets,Gastro,3,30,90.0,45,45.0,No,2025-02-26 19:44:00,183,180,No,0.0
2024-08-31 08:50:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10479,Cash,40.0,MED002,Ibuprofen 400mg,Painkillers,1,80,40.0,50,-10.0,No,2026-08-31 08:50:00,62,61,No,50.0
2024-08-31 12:58:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10898,M-Pesa,900.0,MED010,Multivitamin Plus,Vitamins,2,450,900.0,560,340.0,No,2024-10-30 12:58:00,199,197,No,0.0
2024-08-31 13:31:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10012,Card,280.0,MED020,Eye Drops 10ml,Ophthalmic,1,280,280.0,170,110.0,No,2025-02-27 13:31:00,58,57,No,0.0
2024-08-31 13:33:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11351,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2025-02-27 13:33:00,91,90,No,0.0
2024-08-31 16:03:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10441,M-Pesa,42.5,MED017,Insulin Syringe,Diabetes,1,50,42.5,25,17.5,No,2026-08-31 16:03:00,130,129,No,15.0
2024-08-31 16:47:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10908,M-Pesa,360.0,MED012,Flu Capsules,Cold & Flu,3,120,360.0,210,150.0,No,2024-10-30 16:47:00,35,32,No,0.0
2024-08-31 17:50:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11325,M-Pesa,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2025-02-27 17:50:00,155,154,No,0.0
2024-08-31 19:32:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10614,Cash,150.0,MED017,Insulin Syringe,Diabetes,3,50,150.0,75,75.0,No,2025-08-31 19:32:00,31,28,No,0.0
2024-08-31 19:45:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11072,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-08-31 19:45:00,100,99,Yes,0.0
2024-08-31 20:18:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10252,M-Pesa,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2026-08-31 20:18:00,99,98,No,0.0
2024-09-01 09:38:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11342,M-Pesa,1100.0,MED014,Artemether-Lum,Antimalarials,2,550,1100.0,700,400.0,Yes,2025-02-28 09:38:00,73,71,No,0.0
2024-09-01 10:00:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10628,Cash,1000.0,MED019,Antacid Tablets,Gastro,10,100,1000.0,600,400.0,No,2025-02-28 10:00:00,142,132,No,0.0
2024-09-01 11:10:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10280,Cash,360.0,MED011,Cough Syrup 100ml,Cold & Flu,2,180,360.0,200,160.0,No,2025-09-01 11:10:00,178,176,No,0.0
2024-09-01 11:13:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11033,M-Pesa,100.0,MED017,Insulin Syringe,Diabetes,2,50,100.0,50,50.0,No,2026-09-01 11:13:00,35,33,No,0.0
2024-09-01 16:23:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10886,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2024-11-30 16:23:00,196,195,No,0.0
2024-09-01 18:20:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10794,Cash,560.0,MED020,Eye Drops 10ml,Ophthalmic,2,280,560.0,340,220.0,No,2025-09-01 18:20:00,76,74,No,0.0
2024-09-01 19:01:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11152,Card,80.0,MED002,Ibuprofen 400mg,Painkillers,1,80,80.0,50,30.0,No,2024-09-16 19:01:00,184,183,No,0.0
2024-09-02 09:49:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11490,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2025-03-01 09:49:00,46,45,No,0.0
2024-09-02 11:41:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10760,M-Pesa,100.0,MED017,Insulin Syringe,Diabetes,2,50,100.0,50,50.0,No,2024-12-01 11:41:00,177,175,No,0.0
2024-09-02 13:39:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10405,Cash,1050.0,MED004,Azithromycin 250mg,Antibiotics,3,350,1050.0,600,450.0,Yes,2026-09-02 13:39:00,42,39,No,0.0
2024-09-02 14:01:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10622,M-Pesa,150.0,MED001,Paracetamol 500mg,Painkillers,3,50,150.0,90,60.0,No,2025-09-02 14:01:00,154,151,Yes,0.0
2024-09-02 17:06:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10549,M-Pesa,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2024-11-01 17:06:00,87,86,No,0.0
2024-09-02 21:18:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11056,M-Pesa,255.0,MED013,Malaria Test Kit,Diagnostics,1,300,255.0,180,75.0,No,2024-11-01 21:18:00,49,48,No,15.0
2024-09-03 08:42:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10276,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2026-09-03 08:42:00,143,142,No,0.0
2024-09-03 14:09:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11204,M-Pesa,300.0,MED003,Amoxicillin 500mg,Antibiotics,2,150,300.0,180,120.0,Yes,2026-09-03 14:09:00,130,128,No,0.0
2024-09-03 15:36:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10008,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-09-03 15:36:00,20,19,No,0.0
2024-09-03 16:05:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10305,M-Pesa,450.0,MED010,Multivitamin Plus,Vitamins,1,450,450.0,280,170.0,No,2025-03-02 16:05:00,50,49,No,0.0
2024-09-03 16:28:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10486,Cash,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2025-09-03 16:28:00,23,22,No,0.0
2024-09-03 17:55:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10809,M-Pesa,665.0,MED004,Azithromycin 250mg,Antibiotics,2,350,665.0,400,265.0,Yes,2025-09-03 17:55:00,188,186,No,5.0
2024-09-03 18:37:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11425,M-Pesa,135.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,135.0,90,45.0,Yes,2026-09-03 18:37:00,136,135,No,10.0
2024-09-03 21:30:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10058,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-03-02 21:30:00,25,24,No,0.0
2024-09-04 08:46:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN11310,M-Pesa,450.0,MED003,Amoxicillin 500mg,Antibiotics,3,150,450.0,270,180.0,Yes,2024-12-03 08:46:00,165,162,No,0.0
2024-09-04 08:56:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10264,M-Pesa,450.0,MED016,Zinc Tablets,Supplements,3,150,450.0,270,180.0,No,2025-09-04 08:56:00,81,78,No,0.0
2024-09-04 10:27:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10027,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2025-03-03 10:27:00,159,158,No,0.0
2024-09-04 11:35:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11293,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2025-09-04 11:35:00,163,162,No,0.0
2024-09-04 13:53:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10108,M-Pesa,54.0,MED008,Cetirizine 10mg,Allergy,1,60,54.0,35,19.0,No,2025-03-03 13:53:00,83,82,No,10.0
2024-09-04 16:58:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10686,Cash,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2025-03-03 16:58:00,199,198,No,0.0
2024-09-04 18:46:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10325,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2024-10-04 18:46:00,195,194,No,0.0
2024-09-04 20:39:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10073,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2024-12-03 20:39:00,81,80,No,0.0
2024-09-04 21:18:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10165,M-Pesa,240.0,MED012,Flu Capsules,Cold & Flu,2,120,240.0,140,100.0,No,2025-03-03 21:18:00,38,36,No,0.0
2024-09-04 21:21:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10025,Cash,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2025-03-03 21:21:00,120,119,No,0.0
2024-09-04 21:32:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11344,Cash,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2025-09-04 21:32:00,144,143,No,0.0
2024-09-05 09:20:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11255,M-Pesa,200.0,MED019,Antacid Tablets,Gastro,2,100,200.0,120,80.0,No,2026-09-05 09:20:00,60,58,No,0.0
2024-09-05 12:57:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10626,Cash,120.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,120.0,90,30.0,Yes,2025-09-05 12:57:00,141,140,No,20.0
2024-09-05 13:20:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10473,M-Pesa,280.0,MED020,Eye Drops 10ml,Ophthalmic,1,280,280.0,170,110.0,No,2025-03-04 13:20:00,112,111,No,0.0
2024-09-05 15:39:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11246,M-Pesa,100.0,MED017,Insulin Syringe,Diabetes,2,50,100.0,50,50.0,No,2025-03-04 15:39:00,147,145,No,0.0
2024-09-05 17:07:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11108,Card,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2026-09-05 17:07:00,166,165,No,0.0
2024-09-05 17:12:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10672,M-Pesa,120.0,MED008,Cetirizine 10mg,Allergy,2,60,120.0,70,50.0,No,2024-12-04 17:12:00,30,28,No,0.0
